"X","order_id","count_reorders","count_products"
"3696",2558607,3,4
"3697",2559116,2,2
"3698",2559177,2,8
"3699",2559275,1,10
"3700",2559304,8,11
"3701",2559659,4,8
"3702",2559718,1,11
"3703",2559971,2,4
"3704",2560527,15,23
"3705",2561725,10,11
"3706",2562196,0,4
"3707",2563035,9,9
"3708",2564132,10,11
"3709",2565125,13,30
"3710",2565498,8,13
"3711",2566736,4,10
"3712",2568860,3,9
"3713",2569452,0,3
"3714",2572932,2,4
"3715",2573240,6,6
"3716",2573601,2,6
"3717",2573694,0,4
"3718",2574202,7,9
"3719",2574491,17,23
"3720",2575661,3,3
"3721",2575900,5,18
"3722",2576025,6,13
"3723",2577250,5,8
"3724",2577255,8,12
"3725",2577475,7,13
"3726",2578166,8,11
"3727",2579069,5,18
"3728",2579671,3,16
"3729",2580338,4,11
"3730",2580627,4,8
"3731",2581629,3,5
"3732",2581889,1,8
"3733",2582866,1,1
"3734",2583117,4,4
"3735",2583882,3,5
"3736",2584597,4,10
"3737",2585243,0,10
"3738",2585260,2,4
"3739",2585533,16,23
"3740",2585808,16,17
"3741",2586684,0,3
"3742",2587857,7,8
"3743",2589200,3,5
"3744",2589279,1,4
"3745",2589652,11,24
"3746",2589813,12,14
"3747",2591135,1,1
"3748",2591243,3,7
"3749",2592899,3,3
"3750",2592944,0,1
"3751",2593025,6,11
"3752",2593388,7,13
"3753",2593494,3,7
"3754",2594489,2,5
"3755",2596334,3,7
"3756",2596489,8,20
"3757",2598809,2,10
"3758",2599358,2,6
"3759",2600795,4,5
"3760",2600878,6,6
"3761",2600979,4,4
"3762",2603390,24,31
"3763",2603397,3,6
"3764",2604015,2,5
"3765",2605658,9,14
"3766",2607406,11,16
"3767",2608282,6,6
"3768",2608421,9,12
"3769",2608764,2,10
"3770",2609962,8,8
"3771",2610040,14,23
"3772",2611187,20,20
"3773",2611260,17,22
"3774",2611525,0,1
"3775",2612065,4,14
"3776",2612596,7,10
"3777",2612830,6,6
"3778",2612957,0,6
"3779",2613053,0,1
"3780",2613373,3,28
"3781",2613422,3,3
"3782",2613626,6,17
"3783",2614900,2,4
"3784",2615912,7,10
"3785",2616558,4,4
"3786",2616762,8,11
"3787",2617460,3,7
"3788",2617758,5,11
"3789",2618079,1,3
"3790",2618106,8,10
"3791",2618226,7,12
"3792",2619423,9,9
"3793",2619494,13,15
"3794",2621946,14,21
"3795",2622119,3,3
"3796",2622863,11,11
"3797",2623038,7,9
"3798",2623337,9,15
"3799",2623370,8,21
"3800",2623987,9,9
"3801",2624199,4,4
"3802",2624308,5,7
"3803",2624830,10,17
"3804",2625589,2,8
"3805",2625853,1,15
"3806",2626396,3,5
"3807",2626773,4,5
"3808",2627826,7,10
"3809",2628526,0,1
"3810",2630147,6,6
"3811",2630778,0,5
"3812",2631390,2,4
"3813",2632173,9,10
"3814",2632267,7,8
"3815",2632761,30,31
"3816",2633611,14,27
"3817",2634049,10,17
"3818",2634351,7,9
"3819",2634458,2,16
"3820",2634673,0,7
"3821",2635382,4,7
"3822",2635738,20,26
"3823",2636108,8,8
"3824",2637649,11,17
"3825",2638064,15,16
"3826",2638194,4,7
"3827",2639086,12,15
"3828",2639258,7,19
"3829",2639668,11,13
"3830",2639960,2,3
"3831",2640021,16,19
"3832",2640816,6,6
"3833",2641066,9,13
"3834",2641949,14,20
"3835",2642015,4,4
"3836",2643924,4,4
"3837",2645070,10,27
"3838",2645110,11,22
"3839",2645501,6,9
"3840",2645806,9,16
"3841",2645918,4,7
"3842",2646353,4,5
"3843",2647365,10,16
"3844",2648512,5,5
"3845",2649886,26,28
"3846",2651967,2,4
"3847",2652248,8,11
"3848",2653154,9,11
"3849",2654913,15,23
"3850",2656088,2,2
"3851",2657828,9,14
"3852",2658106,4,4
"3853",2658605,17,17
"3854",2659313,4,9
"3855",2660477,3,6
"3856",2661127,3,4
"3857",2661222,2,2
"3858",2662534,6,9
"3859",2663951,3,3
"3860",2665818,4,17
"3861",2666306,3,3
"3862",2666351,12,19
"3863",2666849,3,5
"3864",2667396,1,1
"3865",2668080,2,2
"3866",2668355,4,4
"3867",2669429,2,3
"3868",2669631,5,12
"3869",2671438,5,16
"3870",2671503,2,10
"3871",2671656,6,8
"3872",2671738,3,10
"3873",2671959,2,5
"3874",2671973,5,12
"3875",2672323,3,7
"3876",2672706,6,21
"3877",2673164,3,8
"3878",2673815,7,19
"3879",2674320,0,2
"3880",2674557,1,4
"3881",2674678,10,11
"3882",2674943,0,19
"3883",2675659,20,34
"3884",2676146,3,7
"3885",2678779,23,32
"3886",2679092,1,10
"3887",2680422,1,3
"3888",2681037,4,4
"3889",2681089,6,14
"3890",2681281,2,2
"3891",2681477,0,2
"3892",2682075,4,5
"3893",2682825,0,2
"3894",2682835,9,9
"3895",2683125,9,14
"3896",2683255,0,5
"3897",2685499,7,7
"3898",2687032,2,3
"3899",2687981,21,35
"3900",2688594,12,16
"3901",2689912,3,9
"3902",2691561,2,4
"3903",2691714,3,7
"3904",2692535,10,17
"3905",2692819,8,13
"3906",2693761,5,5
"3907",2694729,3,3
"3908",2695369,26,26
"3909",2696070,6,8
"3910",2696093,2,2
"3911",2696231,4,6
"3912",2696894,3,9
"3913",2696981,10,15
"3914",2697478,1,6
"3915",2699102,4,6
"3916",2699702,14,14
"3917",2700576,6,6
"3918",2702255,4,10
"3919",2702641,6,10
"3920",2702994,0,7
"3921",2703317,2,5
"3922",2704992,5,8
"3923",2705316,12,15
"3924",2706002,15,22
"3925",2706059,5,10
"3926",2706142,7,17
"3927",2706309,6,15
"3928",2706357,9,9
"3929",2706451,9,10
"3930",2706538,4,8
"3931",2706723,2,4
"3932",2707154,1,3
"3933",2707237,14,16
"3934",2708722,2,2
"3935",2709376,1,3
"3936",2709489,15,19
"3937",2709735,6,7
"3938",2711868,6,7
"3939",2712038,0,4
"3940",2713625,2,5
"3941",2714436,1,1
"3942",2716619,0,3
"3943",2716887,2,2
"3944",2716953,37,52
"3945",2717601,2,6
"3946",2719150,22,27
"3947",2719208,1,10
"3948",2719947,7,8
"3949",2721784,2,15
"3950",2722314,12,19
"3951",2723362,3,6
"3952",2723764,3,3
"3953",2725451,20,20
"3954",2727890,12,19
"3955",2728498,4,13
"3956",2729166,13,25
"3957",2729208,7,11
"3958",2729446,3,17
"3959",2729759,9,12
"3960",2729930,12,15
"3961",2730438,5,8
"3962",2731403,0,3
"3963",2731730,11,14
"3964",2731845,2,4
"3965",2732273,5,13
"3966",2732586,9,9
"3967",2732843,2,9
"3968",2733585,2,5
"3969",2734954,3,4
"3970",2735213,8,8
"3971",2736710,11,21
"3972",2737177,13,21
"3973",2737657,13,16
"3974",2738847,2,5
"3975",2739431,2,2
"3976",2739646,10,15
"3977",2739767,7,14
"3978",2742640,1,8
"3979",2744527,2,6
"3980",2745897,10,11
"3981",2746322,6,7
"3982",2746718,6,19
"3983",2746868,9,15
"3984",2747455,2,16
"3985",2747848,9,9
"3986",2749253,4,4
"3987",2749846,12,16
"3988",2750108,10,17
"3989",2750696,18,29
"3990",2750754,1,3
"3991",2750877,10,11
"3992",2751326,2,4
"3993",2751404,0,1
"3994",2751688,0,6
"3995",2751727,1,13
"3996",2752104,5,13
"3997",2752423,12,13
"3998",2752599,9,9
"3999",2752934,3,12
"4000",2753105,0,2
"4001",2753614,5,8
"4002",2753637,3,16
"4003",2754476,19,35
"4004",2754766,16,20
"4005",2755099,13,16
"4006",2756399,9,17
"4007",2756767,4,6
"4008",2756810,11,12
"4009",2758464,1,2
"4010",2758802,2,6
"4011",2759452,12,24
"4012",2759779,8,9
"4013",2760366,5,11
"4014",2761981,5,6
"4015",2762015,17,24
"4016",2762024,5,14
"4017",2762391,6,7
"4018",2762454,13,13
"4019",2763686,1,5
"4020",2764079,6,10
"4021",2765336,9,24
"4022",2766170,14,14
"4023",2766337,2,2
"4024",2766628,6,20
"4025",2766974,1,1
"4026",2768466,4,4
"4027",2769286,6,10
"4028",2770699,35,41
"4029",2770951,5,5
"4030",2773028,3,3
"4031",2773616,18,19
"4032",2773911,0,2
"4033",2775051,5,7
"4034",2775649,11,12
"4035",2776296,1,3
"4036",2777012,5,7
"4037",2777475,2,2
"4038",2777686,1,2
"4039",2779402,12,15
"4040",2780151,6,8
"4041",2781816,3,11
"4042",2782043,1,4
"4043",2782655,0,1
"4044",2783045,6,16
"4045",2783624,23,25
"4046",2786356,4,19
"4047",2786651,8,8
"4048",2787305,1,4
"4049",2787989,25,27
"4050",2788038,2,10
"4051",2788669,6,22
"4052",2788716,5,5
"4053",2789251,9,14
"4054",2790323,12,17
"4055",2792410,3,6
"4056",2792462,1,2
"4057",2792798,8,13
"4058",2793312,2,5
"4059",2793766,15,15
"4060",2794268,3,3
"4061",2794285,2,3
"4062",2795869,6,26
"4063",2796534,6,8
"4064",2796710,11,11
"4065",2797258,3,6
"4066",2798406,0,15
"4067",2798610,0,2
"4068",2799695,0,3
"4069",2799709,19,20
"4070",2800289,6,6
"4071",2800291,7,11
"4072",2800844,10,13
"4073",2801273,4,10
"4074",2801352,2,4
"4075",2801864,1,1
"4076",2803145,7,7
"4077",2803869,1,5
"4078",2803912,8,18
"4079",2804541,18,20
"4080",2804663,4,4
"4081",2805439,8,8
"4082",2805632,1,1
"4083",2806139,1,3
"4084",2806203,14,21
"4085",2806340,10,11
"4086",2806411,11,11
"4087",2807077,0,3
"4088",2807148,1,5
"4089",2809081,34,44
"4090",2809701,4,7
"4091",2810489,6,15
"4092",2811104,1,1
"4093",2812545,34,35
"4094",2813430,0,7
"4095",2813510,3,3
"4096",2815139,5,8
"4097",2815894,12,14
"4098",2816186,0,3
"4099",2817708,25,28
"4100",2817813,9,21
"4101",2819532,8,13
"4102",2820211,2,4
"4103",2820478,8,9
"4104",2823800,10,21
"4105",2824029,1,1
"4106",2824416,1,1
"4107",2824549,8,15
"4108",2824829,2,8
"4109",2824909,1,3
"4110",2825210,8,19
"4111",2825855,5,5
"4112",2826101,6,12
"4113",2826993,2,10
"4114",2827468,12,15
"4115",2827790,8,17
"4116",2827861,10,11
"4117",2830338,3,5
"4118",2830687,9,25
"4119",2833247,7,14
"4120",2833767,2,8
"4121",2834806,5,10
"4122",2834880,8,20
"4123",2835373,5,5
"4124",2837063,4,13
"4125",2838240,2,7
"4126",2838524,3,4
"4127",2839010,7,11
"4128",2839238,2,5
"4129",2840950,5,5
"4130",2841841,6,8
"4131",2843174,3,5
"4132",2843727,19,25
"4133",2844430,2,3
"4134",2844507,13,23
"4135",2845119,5,7
"4136",2846482,26,31
"4137",2847079,3,4
"4138",2847170,21,22
"4139",2848773,6,19
"4140",2848992,5,8
"4141",2849935,12,13
"4142",2850325,1,1
"4143",2851789,6,8
"4144",2851905,0,7
"4145",2852599,3,5
"4146",2852899,9,13
"4147",2854087,3,8
"4148",2854146,4,9
"4149",2855018,9,9
"4150",2855189,6,7
"4151",2857242,5,14
"4152",2859799,6,8
"4153",2860309,2,2
"4154",2860814,3,10
"4155",2862652,0,3
"4156",2862658,7,20
"4157",2863998,4,7
"4158",2864529,0,6
"4159",2865254,0,5
"4160",2865637,7,18
"4161",2866006,8,26
"4162",2867253,1,4
"4163",2868227,12,14
"4164",2868256,4,17
"4165",2868883,2,8
"4166",2868972,6,13
"4167",2869454,6,6
"4168",2870282,3,9
"4169",2871062,1,1
"4170",2871213,8,10
"4171",2872192,16,20
"4172",2872861,9,17
"4173",2873322,9,11
"4174",2873339,3,7
"4175",2873409,4,5
"4176",2875200,2,10
"4177",2875405,4,10
"4178",2876509,1,2
"4179",2876617,6,8
"4180",2877195,12,12
"4181",2878267,6,17
"4182",2878657,2,8
"4183",2879509,2,5
"4184",2879697,11,21
"4185",2880134,1,4
"4186",2880427,9,11
"4187",2880592,0,8
"4188",2880973,7,18
"4189",2881179,2,4
"4190",2881865,9,14
"4191",2882505,2,16
"4192",2882601,8,17
"4193",2882985,3,4
"4194",2883284,5,14
"4195",2884695,4,7
"4196",2884973,5,9
"4197",2885101,8,10
"4198",2885888,4,6
"4199",2887026,5,13
"4200",2888395,9,11
"4201",2888698,7,9
"4202",2888809,7,7
"4203",2889196,3,9
"4204",2890776,11,11
"4205",2891294,11,53
"4206",2892511,1,1
"4207",2892516,0,5
"4208",2892980,7,7
"4209",2894822,3,4
"4210",2895640,3,3
"4211",2895796,2,9
"4212",2896051,6,9
"4213",2896633,2,11
"4214",2896861,2,2
"4215",2897229,1,1
"4216",2898017,13,22
"4217",2898665,9,15
"4218",2898950,3,5
"4219",2900875,4,11
"4220",2901002,9,13
"4221",2901416,10,17
"4222",2901574,9,21
"4223",2901774,5,8
"4224",2902259,0,5
"4225",2902983,15,18
"4226",2903225,13,16
"4227",2903279,9,22
"4228",2904151,1,5
"4229",2904228,2,2
"4230",2905210,7,12
"4231",2906172,9,18
"4232",2907442,3,9
"4233",2907586,12,23
"4234",2908596,5,8
"4235",2908603,8,9
"4236",2910223,5,8
"4237",2910822,2,4
"4238",2911183,15,20
"4239",2911448,6,12
"4240",2911530,8,8
"4241",2911938,3,9
"4242",2911987,9,21
"4243",2912684,12,16
"4244",2912801,6,7
"4245",2913342,1,1
"4246",2913723,3,8
"4247",2913870,2,2
"4248",2915584,3,9
"4249",2915658,4,5
"4250",2916357,2,9
"4251",2917013,1,1
"4252",2918849,1,1
"4253",2919520,1,1
"4254",2919655,2,4
"4255",2922005,5,13
"4256",2922402,11,17
"4257",2922412,4,7
"4258",2922704,11,12
"4259",2923156,10,16
"4260",2923299,10,18
"4261",2924198,10,14
"4262",2924293,26,31
"4263",2928941,2,7
"4264",2929623,3,6
"4265",2929749,2,2
"4266",2929793,18,22
"4267",2930321,11,14
"4268",2930692,8,14
"4269",2930937,4,8
"4270",2931611,6,10
"4271",2931772,11,11
"4272",2932939,28,33
"4273",2933160,7,14
"4274",2935063,7,8
"4275",2935357,6,12
"4276",2935745,3,7
"4277",2936435,8,12
"4278",2938927,1,3
"4279",2939254,1,4
"4280",2939331,4,4
"4281",2939398,2,2
"4282",2939416,0,2
"4283",2940272,20,31
"4284",2940589,6,6
"4285",2943080,0,4
"4286",2944584,3,15
"4287",2944740,2,4
"4288",2944798,2,3
"4289",2945097,1,5
"4290",2945332,7,16
"4291",2945608,33,33
"4292",2946139,2,3
"4293",2948976,4,7
"4294",2949138,0,6
"4295",2949646,4,7
"4296",2949860,0,1
"4297",2951848,10,11
"4298",2951949,11,24
"4299",2952013,3,12
"4300",2952023,9,23
"4301",2952498,8,12
"4302",2954782,9,10
"4303",2956359,6,6
"4304",2957381,26,26
"4305",2957887,14,16
"4306",2959907,2,9
"4307",2961163,1,1
"4308",2961276,10,11
"4309",2962301,1,9
"4310",2962697,0,1
"4311",2964680,3,3
"4312",2964894,1,9
"4313",2965346,21,24
"4314",2965695,10,17
"4315",2965758,9,14
"4316",2966169,1,3
"4317",2966331,9,11
"4318",2967284,2,3
"4319",2967342,5,12
"4320",2967802,2,2
"4321",2967920,1,1
"4322",2968532,3,6
"4323",2969370,5,7
"4324",2970177,5,14
"4325",2970270,8,8
"4326",2971266,35,37
"4327",2971433,1,1
"4328",2973401,5,5
"4329",2973576,5,10
"4330",2973855,6,11
"4331",2974211,6,7
"4332",2975064,0,3
"4333",2975416,6,6
"4334",2975598,4,4
"4335",2976214,14,21
"4336",2978082,20,34
"4337",2979024,8,9
"4338",2979550,6,11
"4339",2980271,2,2
"4340",2980899,0,8
"4341",2981082,1,1
"4342",2981847,2,7
"4343",2982814,2,4
"4344",2983341,6,7
"4345",2984305,2,8
"4346",2984421,1,1
"4347",2985264,5,5
"4348",2985579,2,2
"4349",2986210,12,21
"4350",2987293,5,7
"4351",2987825,2,8
"4352",2988217,18,27
"4353",2989120,3,12
"4354",2989938,11,11
"4355",2990229,26,26
"4356",2991517,10,12
"4357",2992446,1,1
"4358",2992637,8,20
"4359",2993388,4,11
"4360",2995467,4,5
"4361",2996237,0,6
"4362",2997390,1,4
"4363",2997800,4,8
"4364",2998134,3,3
"4365",2998182,15,16
"4366",2998516,1,1
"4367",2999524,1,2
"4368",3000969,1,5
"4369",3001190,0,2
"4370",3001555,2,8
"4371",3002253,5,6
"4372",3002465,3,3
"4373",3003013,8,9
"4374",3003892,1,10
"4375",3003939,4,7
"4376",3004822,4,5
"4377",3006320,3,3
"4378",3006612,2,8
"4379",3007514,14,14
"4380",3008062,4,4
"4381",3008116,26,29
"4382",3008213,5,5
"4383",3008705,0,4
"4384",3009068,11,11
"4385",3009086,8,11
"4386",3009311,41,46
"4387",3009436,4,7
"4388",3010033,7,10
"4389",3010100,5,5
"4390",3010719,8,10
"4391",3011528,21,21
"4392",3011963,5,13
"4393",3014720,3,4
"4394",3016408,3,7
"4395",3016557,2,2
"4396",3016669,6,9
"4397",3016864,1,1
"4398",3017049,0,2
"4399",3017198,7,7
"4400",3018616,13,18
"4401",3019311,0,2
"4402",3020886,1,1
"4403",3022107,1,10
"4404",3022124,1,4
"4405",3023203,21,23
"4406",3023257,6,20
"4407",3023820,15,16
"4408",3024086,1,1
"4409",3024756,2,9
"4410",3025455,10,11
"4411",3025488,4,4
"4412",3025724,2,10
"4413",3027319,1,1
"4414",3027729,6,17
"4415",3028032,13,13
"4416",3028768,22,25
"4417",3029137,4,4
"4418",3030507,7,21
"4419",3031533,6,13
"4420",3032142,7,10
"4421",3033602,2,8
"4422",3034338,6,6
"4423",3034848,0,7
"4424",3035776,11,13
"4425",3036094,2,3
"4426",3037856,11,21
"4427",3038535,6,11
"4428",3039699,2,4
"4429",3040277,14,16
"4430",3040725,3,3
"4431",3040748,2,4
"4432",3041638,4,9
"4433",3041775,0,12
"4434",3042052,4,11
"4435",3042598,3,19
"4436",3044038,6,15
"4437",3044162,2,8
"4438",3044326,8,15
"4439",3045479,26,30
"4440",3047393,3,5
"4441",3049237,13,23
"4442",3049344,27,32
"4443",3049873,3,10
"4444",3049881,7,8
"4445",3051962,5,9
"4446",3053293,3,4
"4447",3054302,1,7
"4448",3054650,4,10
"4449",3055642,5,9
"4450",3056250,6,10
"4451",3056331,0,2
"4452",3056606,6,6
"4453",3056966,5,12
"4454",3057007,2,4
"4455",3057292,30,38
"4456",3058682,0,4
"4457",3059198,7,11
"4458",3059604,2,2
"4459",3060233,6,9
"4460",3060673,1,7
"4461",3060758,6,7
"4462",3061533,5,7
"4463",3062747,1,3
"4464",3063030,1,4
"4465",3063416,4,8
"4466",3063424,6,11
"4467",3064462,1,1
"4468",3064615,0,3
"4469",3064683,19,19
"4470",3064839,9,13
"4471",3065622,5,5
"4472",3066347,6,7
"4473",3066827,0,2
"4474",3067183,13,30
"4475",3067966,2,9
"4476",3068204,8,10
"4477",3068290,6,8
"4478",3069231,2,2
"4479",3069369,3,6
"4480",3069553,3,3
"4481",3070280,23,24
"4482",3070551,1,6
"4483",3070677,0,5
"4484",3070841,1,3
"4485",3071196,1,2
"4486",3072702,9,14
"4487",3073032,6,13
"4488",3073354,6,6
"4489",3073742,4,4
"4490",3074235,4,11
"4491",3074375,9,10
"4492",3076197,3,4
"4493",3077618,10,14
"4494",3078645,15,20
"4495",3078952,3,5
"4496",3079001,5,7
"4497",3079928,1,1
"4498",3081429,16,17
"4499",3081848,4,9
"4500",3083076,3,6
"4501",3083298,0,3
"4502",3083761,26,32
"4503",3084441,3,4
"4504",3085647,2,4
"4505",3087281,4,4
"4506",3088443,0,7
"4507",3090783,4,5
"4508",3091723,0,3
"4509",3092332,3,5
"4510",3097887,0,1
"4511",3098025,2,22
"4512",3099048,4,6
"4513",3099231,2,5
"4514",3099781,0,2
"4515",3099896,9,16
"4516",3100562,11,12
"4517",3102781,5,6
"4518",3102846,4,7
"4519",3104906,7,8
"4520",3105362,1,3
"4521",3106036,15,27
"4522",3106124,4,8
"4523",3107594,12,20
"4524",3107766,1,1
"4525",3107839,10,13
"4526",3108576,5,5
"4527",3108582,0,6
"4528",3109512,7,15
"4529",3109580,8,8
"4530",3109582,7,18
"4531",3109784,22,24
"4532",3109912,5,7
"4533",3110252,17,17
"4534",3111046,4,4
"4535",3111242,13,30
"4536",3111667,6,19
"4537",3113193,1,3
"4538",3113521,8,16
"4539",3113711,8,21
"4540",3113979,2,4
"4541",3114563,10,22
"4542",3115131,2,4
"4543",3116417,4,16
"4544",3116721,27,28
"4545",3117755,5,5
"4546",3118688,8,10
"4547",3118693,8,9
"4548",3119144,5,5
"4549",3120691,1,1
"4550",3121568,4,6
"4551",3121685,1,19
"4552",3122462,13,16
"4553",3122493,3,3
"4554",3123259,2,2
"4555",3124646,6,8
"4556",3125775,6,8
"4557",3126048,6,6
"4558",3126308,26,29
"4559",3127875,18,28
"4560",3127924,7,17
"4561",3127986,2,3
"4562",3128387,22,24
"4563",3128589,2,2
"4564",3128691,8,17
"4565",3129129,3,8
"4566",3129365,5,7
"4567",3129494,3,4
"4568",3129607,4,6
"4569",3130110,5,8
"4570",3130190,2,6
"4571",3130333,3,4
"4572",3130338,11,11
"4573",3130853,4,15
"4574",3132424,3,4
"4575",3132502,9,10
"4576",3134411,10,17
"4577",3134468,1,1
"4578",3134546,4,8
"4579",3135677,6,7
"4580",3135850,2,3
"4581",3135953,3,7
"4582",3136470,4,5
"4583",3137305,7,26
"4584",3138002,5,9
"4585",3139051,3,6
"4586",3139125,1,2
"4587",3139565,6,15
"4588",3139711,2,7
"4589",3140258,9,23
"4590",3140943,3,6
"4591",3141229,8,19
"4592",3143182,2,2
"4593",3143999,6,6
"4594",3147218,9,25
"4595",3147373,3,3
"4596",3147694,18,19
"4597",3147937,2,5
"4598",3148760,7,8
"4599",3149676,6,6
"4600",3149875,5,5
"4601",3150316,14,14
"4602",3151237,6,6
"4603",3151483,6,10
"4604",3151570,4,4
"4605",3151994,8,10
"4606",3153673,16,21
"4607",3155672,3,7
"4608",3156185,4,5
"4609",3156314,3,15
"4610",3157187,2,2
"4611",3159398,3,4
"4612",3160962,17,32
"4613",3160967,0,6
"4614",3161449,4,4
"4615",3161609,10,16
"4616",3162717,8,11
"4617",3163466,2,6
"4618",3165526,3,5
"4619",3166497,17,17
"4620",3166535,13,29
"4621",3166914,3,12
"4622",3167329,4,5
"4623",3167538,40,42
"4624",3168311,2,2
"4625",3168474,0,1
"4626",3169393,5,8
"4627",3169853,1,6
"4628",3170131,0,1
"4629",3170144,6,10
"4630",3170948,0,2
"4631",3172138,4,11
"4632",3172440,10,10
"4633",3173666,0,5
"4634",3175713,8,10
"4635",3175765,14,17
"4636",3176175,5,11
"4637",3176552,10,21
"4638",3176577,1,4
"4639",3177355,10,11
"4640",3177602,8,10
"4641",3177697,15,25
"4642",3177991,8,8
"4643",3179932,6,13
"4644",3180583,9,10
"4645",3181928,4,5
"4646",3183134,2,2
"4647",3183637,17,30
"4648",3183981,7,9
"4649",3184527,4,5
"4650",3184899,0,1
"4651",3185176,0,2
"4652",3185848,6,12
"4653",3186520,1,1
"4654",3188676,3,3
"4655",3188749,7,8
"4656",3189091,0,1
"4657",3189272,5,8
"4658",3189812,0,1
"4659",3189862,0,7
"4660",3191234,4,5
"4661",3192055,14,33
"4662",3194844,2,2
"4663",3196716,16,21
"4664",3196785,12,15
"4665",3198689,3,15
"4666",3198871,5,5
"4667",3200979,4,7
"4668",3201157,0,4
"4669",3202441,6,10
"4670",3205805,15,22
"4671",3206813,3,4
"4672",3209043,5,9
"4673",3209525,20,25
"4674",3210287,7,19
"4675",3210393,3,20
"4676",3210564,1,5
"4677",3211127,6,30
"4678",3211728,7,18
"4679",3212368,7,11
"4680",3213165,5,9
"4681",3213204,4,5
"4682",3213502,7,9
"4683",3213889,5,9
"4684",3214697,1,2
"4685",3214852,4,9
"4686",3215239,9,13
"4687",3215887,0,7
"4688",3219420,1,1
"4689",3220482,7,10
"4690",3220622,0,3
"4691",3221008,3,8
"4692",3221070,12,14
"4693",3222549,10,13
"4694",3225942,9,11
"4695",3226752,10,13
"4696",3227676,25,28
"4697",3228139,1,1
"4698",3228759,19,22
"4699",3229999,2,11
"4700",3230232,12,16
"4701",3230910,1,7
"4702",3232359,8,9
"4703",3232710,14,16
"4704",3234109,9,11
"4705",3234446,9,17
"4706",3234988,17,28
"4707",3235014,6,21
"4708",3235047,6,15
"4709",3235114,10,14
"4710",3235479,18,18
"4711",3235494,10,16
"4712",3237080,2,3
"4713",3237583,2,8
"4714",3237688,6,8
"4715",3237924,0,1
"4716",3241611,10,14
"4717",3241785,2,4
"4718",3242201,22,36
"4719",3242202,2,14
"4720",3243236,3,4
"4721",3243961,4,6
"4722",3244111,8,11
"4723",3244346,8,13
"4724",3245032,1,4
"4725",3245169,5,14
"4726",3245842,10,12
"4727",3246286,10,11
"4728",3246503,5,6
"4729",3247463,9,29
"4730",3248813,0,6
"4731",3248983,8,14
"4732",3249752,5,11
"4733",3250371,16,21
"4734",3252117,12,12
"4735",3252732,6,7
"4736",3253025,3,7
"4737",3253145,11,26
"4738",3254182,0,1
"4739",3254248,3,3
"4740",3254346,18,19
"4741",3254556,0,5
"4742",3254651,15,21
"4743",3255069,4,4
"4744",3255449,6,14
"4745",3255526,10,20
"4746",3255795,3,6
"4747",3256278,5,8
"4748",3256378,1,5
"4749",3256617,2,2
"4750",3256925,0,2
"4751",3258440,43,43
"4752",3258932,1,4
"4753",3259126,1,1
"4754",3259355,3,4
"4755",3260630,5,7
"4756",3260730,4,5
"4757",3261023,2,3
"4758",3261714,8,10
"4759",3262384,9,25
"4760",3264066,6,6
"4761",3264779,12,22
"4762",3265398,4,7
"4763",3265522,1,1
"4764",3266189,4,6
"4765",3266829,4,4
"4766",3267951,7,10
"4767",3268161,5,5
"4768",3268401,14,30
"4769",3268710,1,8
"4770",3268806,1,6
"4771",3271468,0,1
"4772",3272472,6,16
"4773",3273160,4,5
"4774",3273655,20,29
"4775",3274561,3,11
"4776",3274938,1,1
"4777",3276627,2,2
"4778",3278027,2,2
"4779",3278886,3,7
"4780",3279181,1,12
"4781",3280949,13,14
"4782",3281041,0,1
"4783",3281722,23,29
"4784",3281734,16,19
"4785",3281890,2,5
"4786",3282365,5,17
"4787",3282560,2,11
"4788",3283107,6,11
"4789",3284245,2,2
"4790",3286661,16,28
"4791",3287325,5,8
"4792",3288189,1,7
"4793",3288563,20,20
"4794",3289632,6,7
"4795",3289941,1,1
"4796",3290485,1,2
"4797",3291200,0,5
"4798",3291434,9,18
"4799",3291644,19,21
"4800",3292058,1,6
"4801",3292564,9,11
"4802",3293549,3,7
"4803",3294529,1,4
"4804",3294776,2,2
"4805",3296746,3,5
"4806",3298330,0,2
"4807",3299159,10,12
"4808",3300488,1,1
"4809",3300498,4,7
"4810",3300853,3,3
"4811",3301024,10,18
"4812",3301519,0,9
"4813",3302613,0,8
"4814",3303221,0,10
"4815",3304300,5,6
"4816",3304677,2,7
"4817",3305537,12,27
"4818",3305645,4,7
"4819",3307818,2,2
"4820",3307984,2,9
"4821",3309170,9,17
"4822",3309282,1,8
"4823",3310374,5,11
"4824",3310656,2,2
"4825",3310794,12,12
"4826",3311744,5,7
"4827",3312055,7,9
"4828",3312138,5,15
"4829",3312789,8,12
"4830",3312924,10,19
"4831",3313072,1,5
"4832",3313142,3,8
"4833",3316003,5,11
"4834",3316269,6,10
"4835",3317744,7,14
"4836",3317957,7,9
"4837",3318107,5,9
"4838",3319668,3,8
"4839",3319844,1,2
"4840",3320195,5,5
"4841",3321601,6,7
"4842",3322132,13,26
"4843",3323129,6,6
"4844",3324432,9,9
"4845",3324721,12,22
"4846",3324908,4,10
"4847",3325358,11,21
"4848",3325581,21,24
"4849",3326481,6,11
"4850",3326496,5,5
"4851",3327466,4,6
"4852",3327552,1,2
"4853",3327669,1,3
"4854",3328238,11,12
"4855",3328288,11,13
"4856",3328522,2,2
"4857",3329869,3,3
"4858",3330371,0,1
"4859",3330740,3,4
"4860",3330806,1,9
